gene_a	gene_b	combined_score	class_evidence_score	escore	dscore
CCL5	XCL2	0.734	0.734	0.734	0
CCL7	CCR1	0.996	0.8018248175182483	0.457	0.65
CCL7	CCR2	0.995	0.7397810218978103	0.287	0.65
CCL7	CCR3	0.996	0.8018248175182483	0.457	0.65
CCL7	CCR5	0.993	0.7397810218978103	0.287	0.65
CCL7	CXCL6	0.734	0.734	0.734	0
CCL7	CXCR3	0.74	0.7397810218978103	0.287	0.65
CCL7	XCL2	0.734	0.734	0.734	0
CCL8	CCR1	0.995	0.7397810218978103	0.287	0.65
CCL8	CCR2	0.995	0.7397810218978103	0.287	0.65
CCL8	CCR5	0.995	0.7397810218978103	0.287	0.65
CCL8	CXCL10	0.747	0.734	0.734	0
CCL8	CXCL11	0.736	0.734	0.734	0
CCL8	CXCL2	0.734	0.734	0.734	0
CCL8	CXCL6	0.734	0.734	0.734	0
CCL8	CXCL8	0.734	0.734	0.734	0
CCL8	PPBP	0.8	0.734	0.734	0
CCL8	XCL2	0.734	0.734	0.734	0
CCND1	CDK6	0.999	0.972784150156413	0.739	0.9
CCND1	CREBBP	0.963	0.9261730969760167	0.292	0.9
CCR1	CCR3	0.997	0.9	0	0.9
CCR1	CCR5	0.998	0.9	0	0.9
CCR1	GNAI1	0.9	0.9	0.9	0
CCR1	GNB1	0.9	0.9	0.9	0
CCR1	GNG2	0.8	0.8	0.8	0
CCR2	DEFB103A	0.985	0.7	0	0.7
CCR2	DEFB4A	0.958	0.7	0	0.7
CCR2	GNAI1	0.9	0.9	0.9	0
CCR2	GNB1	0.9	0.9	0.9	0
CCR2	GNG2	0.8	0.8	0.8	0
CCR3	CCR5	0.997	0.9	0	0.9
CCR3	GNAI1	0.9	0.9	0.9	0
CCR3	GNB1	0.9	0.9	0.9	0
CCR3	GNG2	0.8	0.8	0.8	0
CCR5	CD4	0.999	0.935	0.935	0
CCR5	GNAI1	0.9	0.9	0.9	0
CCR5	GNB1	0.9	0.9	0.9	0
CCR5	GNG2	0.8	0.8	0.8	0
CCR5	GNGT1	0.8	0.8	0.8	0
CCR6	GNB1	0.8	0.8	0.8	0
CCR6	GNG2	0.8	0.8	0.8	0
CD14	HSPD1	0.755	0.7199999999999999	0	0.72
CD14	LY96	0.951	0.9	0	0.9
CD14	TLR2	0.916	0.8921793534932221	0.483	0.8
CD14	TLR4	0.989	0.9	0	0.9
CD14	TRIL	0.9	0.9	0	0.9
CD160	TNFSF14	0.9	0.9	0.9	0
CD180	LY86	0.999	0.9947862356621481	0.95	0.9
CD2	CD58	0.999	0.9956204379562044	0.958	0.9
CD244	CD48	0.999	0.9644421272158499	0.659	0.9
CD247	CD3E	0.999	0.9949947862356622	0.952	0.9
CD247	CD3G	0.999	0.9895724713242962	0.9	0.9
CD247	CD4	0.937	0.9	0	0.9
CD247	CD8A	0.954	0.9	0	0.9
CD247	FCGR1A	0.8	0.8	0	0.8
CD247	FCGR3A	0.997	0.9	0	0.9
CD247	FCGR3B	0.997	0.9	0	0.9
CD247	FYN	0.972	0.9479666319082377	0.501	0.9
CD247	HLA-A	0.903	0.8957247132429614	0.8	0.5
CD247	LCK	0.85	0.7194994786235662	0.462	0.5
CD247	PIK3R1	0.802	0.8023983315954119	0.621	0.5
CD247	SHC1	0.962	0.96	0.96	0
CD247	SYK	0.989	0.9063607924921793	0.102	0.9
CD247	ZAP70	0.999	0.9960375391032324	0.962	0.9
CD27	IGHV3-16	0.9	0.9	0.9	0
CD274	CD80	0.999	0.952	0.952	0
CD274	IGHV3-43D	0.9	0.9	0.9	0
CD28	CD80	0.999	0.9433785192909281	0.457	0.9
CD28	CD86	0.999	0.9529718456725755	0.549	0.9
CD28	GRAP2	0.925	0.8008342022940562	0.618	0.5
CD28	IGKV2D-29	0.9	0.9	0.9	0
CD28	PIK3R1	0.761	0.7610010427528676	0.618	0.4
CD3E	CD3G	0.999	0.9940563086548487	0.943	0.9
CD3E	CD4	0.9	0.9	0	0.9
CD3E	CD8A	0.9	0.9	0	0.9
CD3E	FYN	0.909	0.9	0	0.9
CD3E	HLA-A	0.915	0.9155370177267987	0.838	0.5
CD3E	LCK	0.753	0.7168925964546402	0.457	0.5
CD3E	SYK	0.996	0.9958289885297185	0.96	0.9
CD3E	ZAP70	0.966	0.9604796663190823	0.621	0.9
CD3G	CD4	0.964	0.9	0	0.9
CD3G	CD8A	0.915	0.9	0	0.9
CD3G	FCGR1A	0.8	0.8	0	0.8
CD3G	FCGR3A	0.8	0.8	0	0.8
CD3G	HLA-A	0.895	0.8957247132429614	0.8	0.5
CD3G	PIK3R1	0.737	0.737747653806048	0.497	0.5
CD3G	SYK	0.979	0.9791449426485923	0.8	0.9
CD3G	ZAP70	0.972	0.9604796663190823	0.621	0.9
CD4	CD5	0.958	0.909	0.909	0
CD4	CD8A	0.9	0.9	0	0.9
CD4	HLA-DMA	0.9	0.9	0	0.9
CD4	HLA-DMB	0.9	0.9	0	0.9
CD4	HLA-DOA	0.9	0.9	0	0.9
CD4	HLA-DOB	0.9	0.9	0	0.9
CD4	HLA-DPA1	0.9	0.9	0	0.9
CD4	HLA-DPB1	0.9	0.9	0	0.9
CD4	HLA-DQA1	0.911	0.9	0	0.9
CD4	HLA-DQA2	0.9	0.9	0	0.9
CD4	HLA-DRA	0.989	0.9895724713242962	0.9	0.9
CD4	HLA-DRB1	0.96	0.9478623566214807	0.9	0.5
CD4	HLA-DRB5	0.9	0.9	0	0.9
CD4	IGLL5	0.8	0.8	0.8	0
CD4	IL16	0.994	0.9	0	0.9
CD4	LCK	0.999	0.9940563086548487	0.943	0.9
CD4	SYK	0.926	0.9261730969760167	0.292	0.9
CD4	ZAP70	0.961	0.9261730969760167	0.292	0.9
CD40	CD40LG	0.999	0.9940563086548487	0.943	0.9
CD40	IGHV3-16	0.9	0.9	0.9	0
CD40	IGHV3-43D	0.9	0.9	0.9	0
CD40	TRAF2	0.967	0.9601668404588113	0.618	0.9
CD40	TRAF3	0.999	0.9958289885297185	0.96	0.9
CD40	TRAF5	0.919	0.7395411887382691	0.457	0.54
CD40	TRAF6	0.999	0.9601668404588113	0.618	0.9
CD44	CDC42	0.974	0.9127215849843587	0.163	0.9
CD44	ERBB2	0.998	0.9433785192909281	0.457	0.9
CD44	SPP1	0.998	0.9330552659019812	0.358	0.9
CD47	IGKV2D-28	0.9	0.9	0.9	0
CD5	IGHV3-43D	0.9	0.9	0.9	0
CD5	IGKV2D-28	0.9	0.9	0.9	0
CD5	IGLL5	0.859	0.859	0.859	0
CD80	CD86	0.998	0.9367049009384776	0.393	0.9
CD80	CTLA4	0.999	0.9874869655891554	0.96	0.7
CD86	CTLA4	0.999	0.9874869655891554	0.96	0.7
CD8A	HLA-A	0.998	0.9968717413972888	0.97	0.9
CD8A	HLA-B	0.958	0.946089676746611	0.483	0.9
CD8A	HLA-C	0.959	0.946089676746611	0.483	0.9
CD8A	HLA-E	0.994	0.927007299270073	0.3	0.9
CD8A	LCK	0.999	0.9895724713242962	0.9	0.9
CD8A	MR1	0.927	0.927	0.927	0
CD8A	SYK	0.9	0.9	0	0.9
CD8A	ZAP70	0.936	0.9	0	0.9
CDC42	PRKCZ	0.986	0.8	0	0.8
CDC42	PTEN	0.9	0.9	0	0.9
CDC42	RAC1	0.798	0.7387904066736183	0.165	0.7
CDC42	RAC2	0.923	0.9128258602711158	0.164	0.9
CDC42	RHOA	0.914	0.9129301355578728	0.165	0.9
CDK6	CDKN2A	0.999	0.9854014598540145	0.972	0.5
CDK6	CDKN2B	0.998	0.8613138686131387	0.734	0.5
CDK6	RUNX1	0.857	0.8579770594369134	0.546	0.7
CDKN2A	CDKN2B	0.941	0.9416058394160585	0.44	0.9
CDKN2A	TP53	0.731	0.7210636079249219	0.465	0.5
CEBPA	CEBPB	0.979	0.7395411887382691	0.457	0.54
CEBPA	SPI1	0.943	0.7168925964546402	0.457	0.5
CEBPB	RELA	0.813	0.7168925964546402	0.457	0.5
CEBPB	RUNX1	0.94	0.852	0.852	0
CEBPB	STAT3	0.943	0.7785192909280501	0.292	0.7
CFH	CFI	0.987	0.9808133472367049	0.96	0.54
CHD4	HDAC1	0.999	0.9638164754953076	0.653	0.9
CHD4	HDAC2	0.999	0.9656934306569342	0.671	0.9
CHUK	IKBKB	0.999	0.9722627737226278	0.734	0.9
CHUK	IKBKG	0.999	0.9722627737226278	0.734	0.9
CHUK	IRAK1	0.992	0.7168925964546402	0.457	0.5
CHUK	MAP3K7	0.885	0.7612095933263817	0.542	0.5
CHUK	NFKB2	0.716	0.7168925964546402	0.457	0.5
CHUK	RIPK1	0.981	0.7168925964546402	0.457	0.5
CHUK	TNF	0.861	0.8613138686131387	0.734	0.5
CHUK	TNFRSF1A	0.886	0.8613138686131387	0.734	0.5
CHUK	TRAF2	0.905	0.8354744525547445	0.657	0.54
CLEC3B	TNF	0.9	0.9	0.9	0
CLEC7A	SRC	0.8	0.8	0	0.8
CLEC7A	SYK	0.998	0.9261730969760167	0.292	0.9
CLU	PON1	0.984	0.7932846715328467	0.292	0.72
CNTF	CNTFR	0.999	0.967778936392075	0.691	0.9
CNTF	CSF3	0.9	0.9	0	0.9
CNTF	EPO	0.9	0.9	0	0.9
CNTF	GH2	0.9	0.9	0	0.9
CNTF	IL6ST	0.939	0.8388946819603753	0.691	0.5
CNTF	LEP	0.9	0.9	0	0.9
CNTF	LIFR	0.997	0.8388946819603753	0.691	0.5
CNTF	PRL	0.9	0.9	0	0.9
CNTFR	IL6R	0.879	0.7199999999999999	0	0.72
CNTFR	IL6ST	0.98	0.8523461939520335	0.292	0.8
CNTFR	LIFR	0.997	0.8867570385818561	0.457	0.8
COL1A1	COL1A2	0.998	0.9470281543274245	0.492	0.9
COL1A1	COL2A1	0.861	0.72992700729927	0.075	0.72
COL1A1	LUM	0.897	0.7199999999999999	0	0.72
COL1A2	COL2A1	0.876	0.7199999999999999	0	0.72
COL1A2	LUM	0.954	0.9	0	0.9
COL2A1	LUM	0.72	0.7199999999999999	0	0.72
CP	MPO	0.935	0.9	0.9	0
CREB1	CREBBP	0.999	0.9916579770594369	0.96	0.8
CREB1	CRTC2	0.999	0.9916579770594369	0.92	0.9
CREB1	EP300	0.998	0.8867570385818561	0.457	0.8
CREBBP	CRTC2	0.971	0.840667361835245	0.236	0.8
CREBBP	CTNNB1	0.994	0.7168925964546402	0.457	0.5
CREBBP	EP300	0.998	0.9433785192909281	0.457	0.9
CREBBP	ESR1	0.938	0.7168925964546402	0.457	0.5
CREBBP	FOXO1	0.965	0.9453597497393118	0.476	0.9
CREBBP	FOXO3	0.985	0.9796663190823774	0.961	0.5
CREBBP	HIF1A	0.999	0.9958289885297185	0.96	0.9
CREBBP	IRF7	0.895	0.786339937434828	0.317	0.7
CREBBP	KAT2B	0.997	0.9433785192909281	0.457	0.9
CREBBP	LEF1	0.927	0.9	0	0.9
CREBBP	NCOA1	0.999	0.9881126173096977	0.943	0.8
CREBBP	NCOA2	0.978	0.8867570385818561	0.457	0.8
CREBBP	PAX6	0.826	0.8118873826903025	0.098	0.8
CREBBP	PPARG	0.992	0.970281543274244	0.943	0.5
CREBBP	RBPJ	0.824	0.8	0	0.8
CREBBP	RELA	0.996	0.970281543274244	0.943	0.5
CREBBP	RUNX1	0.953	0.7168925964546402	0.457	0.5
CREBBP	RXRA	0.953	0.945985401459854	0.852	0.65
CREBBP	SP1	0.973	0.8867570385818561	0.457	0.8
CREBBP	STAT1	0.996	0.943	0.943	0
CREBBP	STAT2	0.987	0.943	0.943	0
CREBBP	TCF7L2	0.947	0.9	0	0.9
CREBBP	TP53	0.999	0.9874869655891554	0.96	0.7
CRTC2	EP300	0.898	0.8523461939520335	0.292	0.8
CSF1	CSF1R	0.999	0.9896767466110532	0.967	0.7
CSF1R	GRAP2	0.769	0.7627737226277372	0.545	0.5
CSF1R	GRB2	0.868	0.8018248175182483	0.457	0.65
CSF1R	PIK3R1	0.835	0.7612095933263817	0.542	0.5
CSF2	CSF2RB	0.999	0.9883211678832117	0.96	0.72
CSF2	IGHV3-43D	0.9	0.9	0.9	0
CSF2	IGLL5	0.9	0.9	0.9	0
CSF2	JAK2	0.752	0.7199999999999999	0	0.72
CSF2RB	IGHV3-43D	0.9	0.9	0.9	0
CSF2RB	IL3	0.997	0.9662148070907195	0.946	0.4
CSF2RB	IL3RA	0.996	0.9895724713242962	0.9	0.9
CSF2RB	IL5	0.947	0.7034410844629824	0.526	0.4
CSF2RB	IL5RA	0.953	0.8936392075078207	0.49	0.8
CSF2RB	JAK1	0.819	0.8018248175182483	0.457	0.65
CSF2RB	JAK2	0.968	0.9433785192909281	0.457	0.9
CSF2RB	PTPN11	0.716	0.7168925964546402	0.457	0.5
CSF2RB	PTPN6	0.716	0.7168925964546402	0.457	0.5
CSF3	CSF3R	0.999	0.9831074035453596	0.946	0.7
CSF3	EPO	0.929	0.9	0	0.9
CSF3	GH2	0.9	0.9	0	0.9
CSF3	LEP	0.9	0.9	0	0.9
CSF3	PRL	0.9	0.9	0	0.9
CSF3R	GRB2	0.716	0.7168925964546402	0.457	0.5
CSF3R	JAK1	0.898	0.8663190823774766	0.359	0.8
CSF3R	JAK2	0.942	0.819186652763295	0.133	0.8
CSF3R	JAK3	0.844	0.819186652763295	0.133	0.8
CSF3R	LYN	0.852	0.8523461939520335	0.292	0.8
CSF3R	SHC1	0.717	0.7168925964546402	0.457	0.5
CSK	PTPN22	0.997	0.9900938477580814	0.905	0.9
CSK	PXN	0.973	0.8867570385818561	0.457	0.8
CSK	SHC1	0.894	0.7992700729927007	0.615	0.5
CSK	SRC	0.995	0.9597497393117832	0.614	0.9
CTLA4	FYN	0.787	0.764859228362878	0.549	0.5
CTLA4	IGHV3-16	0.9	0.9	0.9	0
CTLA4	IGHV3-43D	0.901	0.9	0.9	0
CTLA4	LCN2	0.891	0.749	0.749	0
CTLA4	LOC102723407	0.901	0.9	0.9	0
CTLA4	PTPN6	0.936	0.9	0	0.9
CTNNB1	EP300	0.994	0.7168925964546402	0.457	0.5
CTNNB1	LDB1	0.9	0.9	0	0.9
CTNNB1	LEF1	0.999	0.9959332638164755	0.961	0.9
CTNNB1	MEN1	0.945	0.8867570385818561	0.457	0.8
CTNNB1	SMAD3	0.992	0.8867570385818561	0.457	0.8
CTNNB1	SMARCA4	0.994	0.7168925964546402	0.457	0.5
CTNNB1	TCF7L2	0.999	0.9969760166840459	0.971	0.9
CTNNB1	TLE1	0.926	0.9261730969760167	0.292	0.9
CTNNB1	TLE3	0.926	0.9261730969760167	0.292	0.9
CTNNB1	YWHAZ	0.98	0.8867570385818561	0.457	0.8
CTSB	CTSS	0.901	0.9018769551616267	0.059	0.9
CTSD	ENSP00000489910	0.9	0.9	0.9	0
CTSD	IDE	0.7	0.7	0	0.7
CX3CL1	CX3CR1	0.999	0.9601668404588113	0.618	0.9
CX3CL1	GNAI1	0.8	0.8	0.8	0
CX3CL1	GNB1	0.8	0.8	0.8	0
CX3CL1	GNG2	0.8	0.8	0.8	0
CX3CR1	GNAI1	0.9	0.9	0.9	0
CX3CR1	GNB1	0.9	0.9	0.9	0
CX3CR1	GNG2	0.8	0.8	0.8	0
CXCL1	CXCL2	0.983	0.959332638164755	0.61	0.9
CXCL1	CXCL3	0.986	0.959332638164755	0.61	0.9
CXCL1	CXCL5	0.949	0.8335766423357664	0.734	0.4
CXCL1	CXCL6	0.888	0.8335766423357664	0.734	0.4
CXCL1	CXCR1	0.995	0.7397810218978103	0.287	0.65
CXCL1	CXCR2	0.995	0.7397810218978103	0.287	0.65
CXCL10	CXCL11	0.974	0.9722627737226278	0.734	0.9
CXCL10	CXCL12	0.744	0.734	0.734	0
CXCL10	CXCL13	0.977	0.9	0	0.9
CXCL10	CXCL14	0.734	0.734	0.734	0
CXCL10	CXCL6	0.778	0.734	0.734	0
CXCL10	CXCL9	0.981	0.9722627737226278	0.734	0.9
CXCL10	CXCR3	0.996	0.8018248175182483	0.457	0.65
CXCL10	PF4	0.972	0.9722627737226278	0.734	0.9
CXCL10	PF4V1	0.972	0.9722627737226278	0.734	0.9
CXCL10	PPBP	0.834	0.734	0.734	0
CXCL10	XCL1	0.734	0.734	0.734	0
CXCL11	CXCL12	0.744	0.734	0.734	0
CXCL11	CXCL13	0.942	0.9	0	0.9
CXCL11	CXCL14	0.734	0.734	0.734	0
CXCL11	CXCL2	0.734	0.734	0.734	0
CXCL11	CXCL9	0.972	0.9722627737226278	0.734	0.9
CXCL11	CXCR3	0.996	0.8018248175182483	0.457	0.65
CXCL11	PF4	0.987	0.9722627737226278	0.734	0.9
CXCL11	PF4V1	0.972	0.9722627737226278	0.734	0.9
CXCL11	PPBP	0.734	0.734	0.734	0
CXCL11	XCL1	0.734	0.734	0.734	0
CXCL12	CXCL14	0.734	0.734	0.734	0
CXCL12	CXCL2	0.847	0.734	0.734	0
CXCL12	CXCL6	0.734	0.734	0.734	0
CXCL12	CXCL9	0.924	0.734	0.734	0
CXCL12	CXCR4	0.999	0.9601668404588113	0.618	0.9
CXCL12	IGHV3-16	0.9	0.9	0.9	0
CXCL12	PF4	0.949	0.734	0.734	0
CXCL12	PF4V1	0.734	0.734	0.734	0
CXCL12	PPBP	0.93	0.734	0.734	0
CXCL12	XCL1	0.734	0.734	0.734	0
CXCL12	XCL2	0.734	0.734	0.734	0
CXCL13	CXCL9	0.973	0.9	0	0.9
CXCL13	CXCR3	0.973	0.7416058394160584	0.292	0.65
CXCL13	CXCR5	0.998	0.9	0	0.9
CXCL13	PF4	0.9	0.9	0	0.9
CXCL13	PF4V1	0.972	0.9722627737226278	0.734	0.9
CXCL14	CXCL2	0.734	0.734	0.734	0
CXCL14	CXCL5	0.734	0.734	0.734	0
CXCL14	CXCL9	0.734	0.734	0.734	0
CXCL14	CXCR4	0.968	0.7416058394160584	0.292	0.65
CXCL14	PF4	0.734	0.734	0.734	0
CXCL14	PPBP	0.734	0.734	0.734	0
CXCL14	XCL1	0.734	0.734	0.734	0
CXCL16	CXCR6	0.998	0.9	0	0.9
CXCL2	CXCL3	0.98	0.959332638164755	0.61	0.9
CXCL2	CXCL5	0.877	0.8335766423357664	0.734	0.4
CXCL2	CXCL6	0.87	0.8335766423357664	0.734	0.4
CXCL2	CXCL9	0.734	0.734	0.734	0
CXCL2	CXCR2	0.995	0.7397810218978103	0.287	0.65
CXCL2	PF4	0.833	0.8335766423357664	0.734	0.4
CXCL2	XCL1	0.734	0.734	0.734	0
CXCL2	XCL2	0.734	0.734	0.734	0
CXCL3	CXCL5	0.95	0.8335766423357664	0.734	0.4
CXCL3	CXCL6	0.847	0.8335766423357664	0.734	0.4
CXCL3	CXCR2	0.995	0.7397810218978103	0.287	0.65
CXCL3	XCL2	0.734	0.734	0.734	0
CXCL5	CXCL6	0.9	0.9	0	0.9
CXCL5	CXCR1	0.994	0.7397810218978103	0.287	0.65
CXCL5	CXCR2	0.995	0.7397810218978103	0.287	0.65
CXCL5	XCL2	0.734	0.734	0.734	0
CXCL6	CXCR1	0.994	0.7	0	0.7
CXCL6	PF4	0.833	0.8335766423357664	0.734	0.4
CXCL6	PPBP	0.833	0.8335766423357664	0.734	0.4
CXCL8	CXCR1	0.999	0.9831074035453596	0.946	0.7
CXCL8	CXCR2	0.999	0.9897810218978103	0.972	0.65
CXCL8	GNAI1	0.8	0.8	0.8	0
CXCL8	GNB1	0.8	0.8	0.8	0
CXCL8	GNG2	0.8	0.8	0.8	0
CXCL8	PF4	0.969	0.8335766423357664	0.734	0.4
CXCL9	CXCR3	0.996	0.8018248175182483	0.457	0.65
CXCL9	PF4	0.972	0.9722627737226278	0.734	0.9
CXCL9	PF4V1	0.9	0.9	0	0.9
CXCL9	PPBP	0.734	0.734	0.734	0
CXCL9	XCL1	0.734	0.734	0.734	0
CXCR1	CXCR2	0.997	0.9	0	0.9
CXCR1	PPBP	0.993	0.7397810218978103	0.287	0.65
CXCR2	GNAI1	0.9	0.9	0.9	0
CXCR2	GNB1	0.8	0.8	0.8	0
CXCR2	GNG2	0.8	0.8	0.8	0
CXCR2	PPBP	0.995	0.7397810218978103	0.287	0.65
CXCR3	PF4	0.995	0.7416058394160584	0.292	0.65
CXCR4	GNAI1	0.929	0.929301355578728	0.322	0.9
CYBA	CYBB	0.999	0.9913451511991658	0.917	0.9
CYBA	IGHV3-43D	0.8	0.8	0.8	0
CYBA	NCF1	0.999	0.9503649635036496	0.524	0.9
CYBA	NCF2	0.999	0.9261730969760167	0.292	0.9
CYBA	NCF4	0.998	0.9203336809176226	0.236	0.9
CYBA	NOX1	0.998	0.9	0	0.9
CYBA	NOX3	0.994	0.8	0	0.8
CYBA	NOX4	0.996	0.8	0	0.8
CYBA	NOXA1	0.997	0.8	0	0.8
CYBA	NOXO1	0.997	0.8867570385818561	0.457	0.8
CYBA	RAC2	0.996	0.8	0	0.8
CYBB	IGHV3-43D	0.8	0.8	0.8	0
CYBB	NCF1	0.996	0.8	0	0.8
CYBB	NCF2	0.997	0.8523461939520335	0.292	0.8
CYBB	NCF4	0.996	0.8	0	0.8
CYBB	NOX1	0.998	0.9	0	0.9
CYBB	NOX4	0.998	0.9	0	0.9
CYBB	NOXA1	0.919	0.7199999999999999	0	0.72
CYBB	NOXO1	0.947	0.7199999999999999	0	0.72
CYBB	RAC2	0.996	0.8302398331595412	0.186	0.8
CYP11B1	CYP11B2	0.9	0.9	0	0.9
CYP1A1	CYP1A2	0.934	0.9	0	0.9
CYP1A1	CYP1B1	0.904	0.9	0	0.9
CYP1A1	CYP2E1	0.9	0.9	0	0.9
CYP1A2	CYP1B1	0.906	0.9	0	0.9
CYP1A2	CYP2E1	0.966	0.9	0	0.9
CYP1A2	CYP3A4	0.9	0.9	0	0.9
CYP2C19	CYP2C8	0.927	0.9	0	0.9
CYP2C19	CYP2C9	0.967	0.964650677789364	0.661	0.9
CYP2C8	CYP2C9	0.9	0.9	0	0.9
CYP2E1	CYP3A4	0.976	0.9	0	0.9
CYP3A4	CYP3A5	0.935	0.935140771637122	0.378	0.9
CYP3A5	CYP3A7	0.95	0.9506777893639208	0.527	0.9
CYP3A5	ENSP00000480571	0.9	0.9	0	0.9
CYP3A7	ENSP00000480571	0.9	0.9	0	0.9
DCN	EGFR	0.998	0.9433785192909281	0.457	0.9
DCN	ERBB2	0.938	0.9	0	0.9
DCN	IGF1	0.969	0.9005213764337853	0.046	0.9
DCN	MET	0.976	0.9261730969760167	0.292	0.9
DCN	TGFB1	0.993	0.7168925964546402	0.457	0.5
DCN	TLR2	0.989	0.9	0	0.9
DCN	TLR4	0.985	0.9	0	0.9
DDIT4	YWHAZ	0.716	0.7168925964546402	0.457	0.5
DEFB103A	DEFB4A	0.909	0.9	0	0.9
DEFB4A	DEFB4B	0.9	0.9	0.9	0
DHFR	DHFR2	0.903	0.9037539103232535	0.077	0.9
DNM2	SH3GL2	0.918	0.9061522419186653	0.55	0.8
DNMT1	DNMT3B	0.998	0.9488008342022941	0.509	0.9
DNMT1	EZH2	0.995	0.7168925964546402	0.457	0.5
DNMT1	HDAC1	0.998	0.9011470281543275	0.526	0.8
DNMT1	HDAC2	0.997	0.8867570385818561	0.457	0.8
DNMT3B	EZH2	0.995	0.7440041710114703	0.509	0.5
DNMT3B	HDAC1	0.997	0.8867570385818561	0.457	0.8
DNMT3B	HDAC2	0.984	0.8867570385818561	0.457	0.8
DUOX1	DUOX2	0.957	0.9	0	0.9
EBI3	IGHV3-16	0.8	0.8	0.8	0
EBI3	IGHV3-43D	0.8	0.8	0.8	0
EBI3	IL12A	0.963	0.9261730969760167	0.292	0.9
EBI3	IL27	0.999	0.9940563086548487	0.943	0.9
EBI3	IL27RA	0.963	0.9614181438998958	0.926	0.5
EBI3	IL6ST	0.949	0.9478623566214807	0.9	0.5
EGF	EGFR	0.999	0.997080291970803	0.972	0.9
EGF	IGF1	0.956	0.9	0	0.9
EGF	INS	0.9	0.9	0	0.9
EGF	PDGFA	0.9	0.9	0	0.9
EGF	PDGFB	0.9	0.9	0	0.9
EGF	TGFA	0.998	0.9	0	0.9
EGFR	ERBB2	0.999	0.9962460896767465	0.964	0.9
EGFR	GRB2	0.999	0.9723670490093848	0.735	0.9
EGFR	HSP90AA1	0.993	0.7513034410844629	0.523	0.5
EGFR	IGHV3-16	0.9	0.9	0.9	0
EGFR	IGHV3-43D	0.9	0.9	0.9	0
EGFR	IGKV2D-28	0.9	0.9	0.9	0
EGFR	IGKV2D-29	0.9	0.9	0.9	0
EGFR	IGLL5	0.906	0.906	0.906	0
EGFR	JAK1	0.832	0.7755474452554745	0.385	0.65
EGFR	JAK2	0.828	0.8018248175182483	0.457	0.65
EGFR	LOC102723407	0.9	0.9	0.9	0
EGFR	PDGFRA	0.96	0.9545359749739312	0.564	0.9
EGFR	PDGFRB	0.997	0.9433785192909281	0.457	0.9
EGFR	PIK3CA	0.899	0.718456725755996	0.55	0.4
EGFR	PIK3R1	0.944	0.7854014598540147	0.657	0.4
EGFR	PTK2	0.982	0.8335766423357664	0.734	0.4
EGFR	PTPN11	0.993	0.8335766423357664	0.734	0.4
EGFR	SH3GL2	0.904	0.8259124087591241	0.523	0.65
EGFR	SHC1	0.997	0.8469864442127216	0.681	0.54
EGFR	SOS1	0.948	0.8335766423357664	0.734	0.4
EGFR	TGFA	0.999	0.9774765380604796	0.964	0.4
ENO1	HLA-DRA	0.9	0.9	0.9	0
ENO1	HLA-DRB1	0.9	0.9	0.9	0
ENSP00000495715	HLA-DQB1	0.744	0.744	0.744	0
EP300	ESR1	0.941	0.7340980187695516	0.49	0.5
EP300	FOS	0.771	0.7168925964546402	0.457	0.5
EP300	FOXO1	0.908	0.7267987486965589	0.476	0.5
EP300	FOXO3	0.95	0.7267987486965589	0.476	0.5
EP300	GATA3	0.89	0.8022940563086549	0.052	0.8
EP300	HIF1A	0.999	0.9958289885297185	0.96	0.9
EP300	IRF7	0.903	0.786339937434828	0.317	0.7
EP300	JUN	0.993	0.8008342022940562	0.618	0.5
EP300	KAT2B	0.998	0.9433785192909281	0.457	0.9
EP300	LEF1	0.968	0.9261730969760167	0.292	0.9
EP300	NCOA1	0.995	0.8867570385818561	0.457	0.8
EP300	NCOA2	0.993	0.8867570385818561	0.457	0.8
EP300	NFKB1	0.982	0.7168925964546402	0.457	0.5
EP300	NRIP1	0.8	0.8	0	0.8
EP300	PAX6	0.855	0.8523461939520335	0.292	0.8
EP300	PML	0.8	0.8	0	0.8
EP300	PPARG	0.968	0.7304483837330553	0.483	0.5
EP300	PPARGC1A	0.969	0.8523461939520335	0.292	0.8
EP300	RELA	0.993	0.7168925964546402	0.457	0.5
EP300	RUNX1	0.974	0.7168925964546402	0.457	0.5
EP300	RUNX3	0.91	0.7168925964546402	0.457	0.5
EP300	RXRA	0.835	0.7416058394160584	0.292	0.65
EP300	SMAD3	0.994	0.7168925964546402	0.457	0.5
EP300	SP1	0.993	0.8867570385818561	0.457	0.8
EP300	SPI1	0.891	0.8	0	0.8
EP300	TCF7L2	0.935	0.9261730969760167	0.292	0.9
EP300	TLE3	0.8	0.8	0	0.8
EP300	TP53	0.999	0.9812304483837331	0.964	0.5
EPO	GH2	0.937	0.9	0	0.9
EPO	LEP	0.9	0.9	0	0.9
EPO	PRL	0.9	0.9	0	0.9
ERBB2	GRB2	0.997	0.8824817518248176	0.678	0.65
ERBB2	HSP90AA1	0.986	0.7440041710114703	0.509	0.5
ERBB2	IGHV3-16	0.9	0.9	0.9	0
ERBB2	IGKV2D-29	0.9	0.9	0.9	0
ERBB2	PIK3R1	0.805	0.7628779979144943	0.621	0.4
ERBB2	SHC1	0.997	0.9334723670490094	0.681	0.8
ESR1	ESR2	0.996	0.946089676746611	0.483	0.9
ESR1	FN1	0.923	0.9	0.9	0
ESR1	FOS	0.998	0.9433785192909281	0.457	0.9
