"gene_id","gene_symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000139679","LPAR6",374.48579812298,-1.19409864693549,0.327326220577687,-3.64803847619681,0.000264250071876724,0.00349493943230823
"ENSG00000114127","XRN1",979.464811093455,-0.833850996477288,0.228621923090921,-3.64729237338132,0.000265018307201927,0.00350248036341679
"ENSG00000079819","EPB41L2",1315.61304059514,-2.17853798381565,0.597538336995398,-3.64585474928687,0.000266504484769435,0.003519148120178
"ENSG00000282657","IGHM",200.915513337502,-2.62860095308958,0.721016459139476,-3.64568786158749,0.000266677514055224,0.003519148120178
"ENSG00000175305","CCNE2",31.6715058520827,2.43925651349884,0.669118957472151,3.64547512256124,0.000266898234716853,0.0035194343657704
"ENSG00000131831","RAI2",81.6896584511005,-2.12909871495959,0.584314385449141,-3.64375543026043,0.000268688744838346,0.0035404046758394
"ENSG00000122176","FMOD",1471.55042634034,-1.58435574558798,0.434861807886424,-3.64335454816896,0.000269107750686256,0.0035432854470477
"ENSG00000160803","UBQLN4",284.504399429791,1.28142031083781,0.351737685551483,3.64311350041636,0.000269359990918409,0.00354396779718023
"ENSG00000031081","ARHGAP31",617.727544170611,-1.84233863212565,0.50601285221366,-3.64089296164306,0.000271694081950483,0.00357201966626795
"ENSG00000151748","SAV1",461.42058581414,-0.994647888555795,0.2732139410153,-3.64054588451654,0.000272060616230696,0.00357418118633536
"ENSG00000162004","CCDC78",45.3738002425964,4.04829288081707,1.11233184314719,3.6394650622992,0.00027320500041634,0.00358655087035051
"ENSG00000163873","GRIK3",178.401379996492,2.66819327368139,0.733305015350099,3.63858587876632,0.000274139213736456,0.00359614519028319
"ENSG00000137193","PIM1",157.809223124087,-2.21798524087123,0.609686073267388,-3.63791357244681,0.000274855620200522,0.00360287022387386
"ENSG00000176907","TCIM",1073.45028233287,2.72163438446884,0.748325230568556,3.63696728814158,0.000275866949617419,0.00361189245996144
"ENSG00000253276","CCDC71L",208.99940164403,-1.66466664580248,0.457717392687837,-3.6368874602451,0.000275952423989589,0.00361189245996144
"ENSG00000134909","ARHGAP32",854.486908918449,1.16469576449708,0.320303729181589,3.6362229296331,0.000276664922807567,0.00361853981509335
"ENSG00000221818","EBF2",154.285913638668,-1.800420929148,0.495190245262598,-3.63581663082488,0.000277101398619042,0.00362156986827829
"ENSG00000182836","PLCXD3",39.1833242650938,-3.04402519559446,0.837322556593772,-3.63542719782631,0.00027752036156562,0.00362436673084553
"ENSG00000185070","FLRT2",472.119493741386,-1.91723796917477,0.527418925778662,-3.63513305167089,0.00027783720569539,0.00362517637341233
"ENSG00000065833","ME1",427.341699812308,-2.66536773388315,0.733253292059999,-3.63498911323681,0.000277992374729804,0.00362517637341233
"ENSG00000024422","EHD2",1041.16596377672,-2.34961471252236,0.64655208230804,-3.6340687422037,0.000278986477885535,0.00363545901875454
"ENSG00000119888","EPCAM",379.325888313783,3.60515000115702,0.992575609548868,3.63211625036361,0.000281106426276168,0.00366038655069328
"ENSG00000188385","JAKMIP3",79.6916747842357,2.64797201934821,0.729295286050499,3.63086402722868,0.000282473981842676,0.00367548743261519
"ENSG00000081320","STK17B",699.06550969133,-1.19785372639503,0.329982305226646,-3.63005442237969,0.00028336146847174,0.0036821288354251
"ENSG00000005020","SKAP2",355.293088897694,-1.6698673470156,0.460016202635057,-3.63001854597793,0.000283400856473085,0.0036821288354251
"ENSG00000136383","ALPK3",318.496545847929,-2.0511333690894,0.565103883433398,-3.62965718201642,0.000283797877080506,0.00368457992688296
"ENSG00000178568","ERBB4",860.539301973655,2.19801167432225,0.605658177422325,3.62912903063072,0.000284379079948129,0.00368941692642903
"ENSG00000137713","PPP2R1B",926.285654155002,-2.49942765736557,0.68878867420253,-3.62872932000424,0.000284819681686185,0.00369242406983637
"ENSG00000196372","ASB13",170.940392085457,1.26340409327056,0.348247450539028,3.62789186630088,0.000285744883031302,0.0037017045909469
"ENSG00000133574","GIMAP4",220.109920528898,-1.97892448611047,0.545709596209697,-3.626332576622,0.000287475060537182,0.00372139201718814
"ENSG00000151491","EPS8",682.335748159649,-1.83882949815845,0.50720105414042,-3.62544494564351,0.000288464348804742,0.00372987483808613
"ENSG00000196421","C20orf204",21.9603560482467,2.36351118864421,0.651966205511384,3.62520506226292,0.000288732252120774,0.00372987483808613
"ENSG00000100243","CYB5R3",1057.34038807683,-1.97105466566092,0.543712607561326,-3.62517741588069,0.000288763142755183,0.00372987483808613
"ENSG00000044524","EPHA3",83.1326712850763,-1.98361167669906,0.547278423983466,-3.62450188015999,0.00028951891416057,0.00373535333431757
"ENSG00000155846","PPARGC1B",108.184780157663,-1.26783178753244,0.349802592350381,-3.62442078834713,0.000289609761994536,0.00373535333431757
"ENSG00000113790","EHHADH",131.488938541607,-1.87123387524583,0.516425647579308,-3.62343327450341,0.000290718226901491,0.00374496058493726
"ENSG00000273722","TMC4",78.2903865492374,4.15828015346536,1.14762465261353,3.62337994743799,0.000290778198445901,0.00374496058493726
"ENSG00000162878","PKDCC",152.307002035343,-2.25734666963163,0.623074180832109,-3.62291800731812,0.000291298180890193,0.00374770746580023
"ENSG00000145675","PIK3R1",2288.65583908785,-1.58632027669787,0.43786964199944,-3.62281401709941,0.000291415357432298,0.00374770746580023
"ENSG00000248871","TNFSF12-TNFSF13",17.3941200197328,-6.63124444177535,1.83114538794256,-3.62136424854069,0.000293053567254303,0.00376603650418448
"ENSG00000161544","CYGB",92.6902058112904,-1.81726747587349,0.501931173698008,-3.62055112553513,0.000293976152123472,0.00377367827161222
"ENSG00000178878","APOLD1",1037.34119779002,-2.0470180295415,0.565402102699403,-3.62046412591748,0.000294075024502722,0.00377367827161222
"ENSG00000163694","RBM47",847.372595047249,1.39092984869131,0.384242731779811,3.61992494236267,0.000294688485016804,0.00377666291768825
"ENSG00000168447","SCNN1B",26.7169916371926,-3.28170927353187,0.906578496095796,-3.61988430970361,0.000294734763694496,0.00377666291768825
"ENSG00000171992","SYNPO",1212.77843784699,-2.74531858927174,0.758497669026889,-3.6194159868597,0.000295268652898594,0.0037807643658261
"ENSG00000170638","TRABD",155.396901050309,1.43390624729806,0.396272208073341,3.61848804454305,0.000296329186105956,0.00379159840659307
"ENSG00000163468","CCT3",979.386143144294,1.0221301538012,0.282521477891991,3.61788477615128,0.000297020566279676,0.00379769679936624
"ENSG00000168743","NPNT",641.939784285216,2.34348349403497,0.648312646319202,3.61474283640787,0.000300645900501992,0.0038412727301855
"ENSG00000131037","EPS8L1",123.317246735219,3.27556382592911,0.906843044550592,3.61205155138218,0.000303784154861221,0.00387769903698853
"ENSG00000003400","CASP10",176.098286097674,-1.58224268180732,0.438061089131587,-3.611922448862,0.000303935467130357,0.00387769903698853
"ENSG00000128165","ADM2",39.5771299022991,2.35082659829001,0.650993068386889,3.61113921552987,0.000304854955511069,0.00388662593965554
"ENSG00000047578","KATNIP",405.21434057659,1.49607923846738,0.414391711187297,3.61030203567749,0.000305840654955042,0.00389638350257206
"ENSG00000059573","ALDH18A1",473.774806054905,1.10291529856177,0.305737119866481,3.60739742378493,0.000309283746417505,0.00393741143837347
"ENSG00000196781","TLE1",279.600836069188,-1.48020885519054,0.410475885165265,-3.6060799396159,0.000310857410673875,0.00395459826830658
"ENSG00000254726","MEX3A",66.6359341220765,3.17169158956725,0.879600243325736,3.60583300611105,0.00031115319246904,0.00395551538636235
"ENSG00000184117","NIPSNAP1",227.181251322229,1.32525330099668,0.367623591972707,3.60491908009829,0.000312250204861801,0.00396660946305405
"ENSG00000107796","ACTA2",1616.0225705397,-1.49881026964399,0.416028258948728,-3.6026645724292,0.000314971860326998,0.00399831113148766
"ENSG00000180035","ZNF48",74.6736379381169,1.58093187459107,0.43891761897204,3.60188747558976,0.000315915111805408,0.00400630681756001
"ENSG00000147894","C9orf72",228.634222384298,-1.06744287908275,0.296378929364025,-3.60161527465291,0.000316246138165912,0.00400630681756001
"ENSG00000130590","SAMD10",25.914539268821,2.21452088693362,0.614873756965409,3.60158627986168,0.000316281418159463,0.00400630681756001
"ENSG00000153071","DAB2",970.695043576239,-1.74558455775013,0.484761216435103,-3.60091628325185,0.000317097676914264,0.0040137710958303
"ENSG00000057704","TMCC3",141.974918436144,-1.58238479917978,0.43955998761104,-3.59992911952669,0.00031830393517998,0.00402615771515564
"ENSG00000183682","BMP8A",45.1329964619554,2.04562169918954,0.568392744912349,3.59895814557765,0.000319494599643502,0.00403832952501504
"ENSG00000124613","ZNF391",86.2587989660827,-1.49122545388003,0.414521230954259,-3.59746459897149,0.000321334214184642,0.00405868064959073
"ENSG00000009950","MLXIPL",219.666107416121,-1.82047000991036,0.50618068757659,-3.59648254979089,0.000322549210530011,0.0040711189791593
"ENSG00000182795","C1orf116",133.693749251488,2.93058427851759,0.815051422838886,3.59558206562003,0.000323667071999389,0.00408231443235748
"ENSG00000113494","PRLR",1824.98303759415,2.9971949250385,0.83366615824666,3.59519802428121,0.000324144923211333,0.00408542742490805
"ENSG00000288673","DLC1",766.085063174238,-2.52541381409659,0.702767102247858,-3.59352878929428,0.000326229584915613,0.00410671426091831
"ENSG00000014641","MDH1",1001.0284697249,-1.5645814668198,0.435395249178535,-3.59347390623053,0.000326298339455422,0.00410671426091831
"ENSG00000198814","GK",104.957399934884,1.58142778975266,0.440127169893327,3.59311557642749,0.000326747569111701,0.00410944328919076
"ENSG00000125869","LAMP5",13.5620241886213,3.29609141543016,0.917401539420804,3.59285577121565,0.000327073642703851,0.00411026476503139
"ENSG00000172840","PDP2",287.340891879342,-1.39990431814364,0.389670176420436,-3.5925364650776,0.000327474811229002,0.00411026476503139
"ENSG00000169855","ROBO1",501.193798392751,-1.72950646029452,0.481420309309227,-3.5925083068808,0.000327510210593747,0.00411026476503139
"ENSG00000205581","HMGN1",958.01658967388,1.21678435908806,0.338777906004821,3.59168746698243,0.000328543713021549,0.0041203109768511
"ENSG00000151474","FRMD4A",536.216721625476,-1.63448567195376,0.455210896434963,-3.59061192241755,0.000329902528760419,0.00413441985547165
"ENSG00000131069","ACSS2",537.240611121588,-1.70796367465568,0.475951742723226,-3.58852278780054,0.000332556930008416,0.00416473384797367
"ENSG00000154114","TBCEL",314.175703156759,-0.971252905710446,0.270719630311765,-3.58767077434295,0.000333645203048989,0.00417540560899878
"ENSG00000186638","KIF24",50.4895642641864,2.03818611390728,0.568139734456852,3.58747327513682,0.000333897943226333,0.00417561338760343
"ENSG00000198826","ARHGAP11A",67.4370856472446,2.90257068364898,0.809187828359119,3.58701723125871,0.0003344822281838,0.00417796414509278
"ENSG00000197822","OCLN",357.893870931266,1.94582692396407,0.542472769284407,3.58695778689661,0.000334558458940868,0.00417796414509278
"ENSG00000011523","CEP68",546.245965831696,-0.865545196847146,0.241322215864985,-3.58667847361141,0.000334916864736937,0.00417803931512282
"ENSG00000137561","TTPA",98.8018662761557,-1.28038210872267,0.356991998676014,-3.58658489117756,0.000335037027022799,0.00417803931512282
"ENSG00000124491","F13A1",1273.00233778035,-2.53695569585632,0.707399386713037,-3.58631311181142,0.000335386227547284,0.00417944655512235
"ENSG00000105767","CADM4",69.7976434396828,1.87956420914909,0.524129026375265,3.58607158650925,0.000335696841369405,0.00418037129995435
"ENSG00000197614","MFAP5",872.844779330827,-2.57447217310491,0.718009968199047,-3.58556606054139,0.000336347844950307,0.00418553057160893
"ENSG00000179222","MAGED1",752.370305430964,1.23053835038993,0.343263724676387,3.58481908203385,0.000337311947557877,0.00419457606797886
"ENSG00000127585","FBXL16",38.6464303573337,2.77508004815374,0.774181460170789,3.58453436425814,0.000337680104304948,0.00419620329193563
"ENSG00000137831","UACA",1097.82078586542,-0.986189981688142,0.275187626345762,-3.58370030943555,0.00033876075092397,0.00420667581361557
"ENSG00000149639","MTCL2",1040.72946763372,1.09889730351342,0.306719431848073,3.58274432399748,0.000340003356807488,0.00421607919627399
"ENSG00000120332","TNN",123.433584866371,-2.40808800168071,0.672154535410871,-3.58264041201285,0.000340138679990932,0.00421607919627399
"ENSG00000229353","TNXB",132.355509172828,-11.9754295046863,3.34269445373198,-3.58256779686107,0.000340233275636656,0.00421607919627399
"ENSG00000010165","METTL13",240.714612475231,1.29094722186094,0.360584813748646,3.58014861591154,0.000343398843759571,0.00425232615840371
"ENSG00000126787","DLGAP5",24.1940003185218,2.84923781153189,0.79606265556161,3.57916276014957,0.000344696749194548,0.00426523151867079
"ENSG00000127329","PTPRB",848.234873304832,-1.8918133429835,0.528588470441749,-3.57899093297,0.00034492343333706,0.00426523151867079
"ENSG00000291488","ITGA9",247.600099444381,-0.985632000196257,0.275491202572851,-3.57772586199233,0.000346596684490832,0.00428189865335123
"ENSG00000102189","EEA1",968.657325684031,-1.30762944376997,0.365504036425516,-3.57760602744109,0.000346755577198381,0.00428189865335123
"ENSG00000064961","HMG20B",325.370824295905,1.16129530014174,0.32471291063556,3.57637550619328,0.000348391113977698,0.00429909286006115
"ENSG00000164056","SPRY1",493.421262410432,-1.42961675143971,0.399861670518315,-3.57527829458271,0.000349855546145883,0.00431261967680807
"ENSG00000185339","TCN2",185.494359765167,-1.62623928664288,0.454868069601646,-3.57518892910437,0.000349975074151421,0.00431261967680807
"ENSG00000119673","ACOT2",275.696104512186,-2.01465862571826,0.563562092053371,-3.57486540369976,0.0003504081149726,0.00431494895338474
"ENSG00000144063","MALL",113.420871578407,-1.86304432613248,0.52210506381211,-3.5683322290146,0.000359260782028828,0.00442088267822949
"ENSG00000175707","KDF1",46.1910054179254,4.01732683455081,1.12614870017232,3.56731471957131,0.000360658219497113,0.00443020590325554
"ENSG00000198848","CES1",395.264412913563,-7.06261641316362,1.97992285589459,-3.56711696727826,0.000360930399796193,0.00443020590325554
"ENSG00000164197","RNF180",179.796232040619,-1.4203174629233,0.398169611503116,-3.56711668065654,0.000360930794433046,0.00443020590325554
"ENSG00000115425","PECR",174.626350300966,-1.61399359972344,0.452472751211329,-3.56705148631065,0.000361020568149705,0.00443020590325554
"ENSG00000091986","CCDC80",5386.19506634053,-2.63150938425484,0.737855928369087,-3.56642710735058,0.000361881406725924,0.00443768995501701
"ENSG00000232434","AJM1",32.8031467483103,2.09217393291382,0.586951313404987,3.56447610752727,0.000364583657842503,0.00446772891311779
"ENSG00000116857","TMEM9",282.270529137728,1.12723306068318,0.31627431331905,3.56409930624387,0.000365107719065663,0.00447105249046961
"ENSG00000172663","TMEM134",109.379086419767,1.77273813900123,0.497582651796647,3.56270085502441,0.000367058871450593,0.00449183531063034
"ENSG00000112246","SIM1",109.388616143817,-3.21277858185975,0.901954685518325,-3.56201773042896,0.000368015523322558,0.00450042773092171
"ENSG00000182255","KCNA4",12.9296381469291,-5.54695007660446,1.55767794883868,-3.56103781320134,0.000369391876239045,0.00451413721322393
"ENSG00000159899","NPR2",125.969407390478,-1.91881746713713,0.539161615090003,-3.55889108837398,0.000372423917472058,0.00454713232516703
"ENSG00000103269","RHBDL1",15.3857478687912,3.49091728226932,0.980935705835168,3.55876257893697,0.000372606160672229,0.00454713232516703
"ENSG00000176435","CLEC14A",172.80080686105,-1.97006923205988,0.55367058556848,-3.55819738922399,0.000373408663704078,0.00455378303467532
"ENSG00000261992","GATAD2B",106.283455452426,-11.8894940765352,3.3427468173809,-3.55680364863852,0.000375394521778463,0.00457484585017819
"ENSG00000075643","MOCOS",124.638394731166,1.13142205427153,0.318201595003808,3.55567687917462,0.000377007200811807,0.00459133493936308
"ENSG00000108799","EZH1",560.648010009227,-1.44137465283599,0.40544531216563,-3.55504086392587,0.000377920349120859,0.00459928804783492
"ENSG00000071205","ARHGAP10",345.698422363774,-1.92931902839432,0.542737735804081,-3.55479064955006,0.000378280156558028,0.00460050069354581
"ENSG00000113763","UNC5A",46.5937160858498,3.59839621050471,1.01249916728085,3.55397448885663,0.000379456019750658,0.00461162941391813
"ENSG00000053747","LAMA3",463.916787830853,-1.87807998290136,0.528559174973701,-3.55320666412575,0.000380565362178503,0.00462193495838082
"ENSG00000128016","ZFP36",1264.12322641245,-2.01929930888931,0.568406899089003,-3.5525594642248,0.000381502781135317,0.00462660835213268
"ENSG00000105825","TFPI2",65.9457570034189,-2.63300573433787,0.741161657062166,-3.55253905709941,0.000381532374344789,0.00462660835213268
"ENSG00000157782","CABP1",16.9764845499769,-2.75782147255367,0.776326430178929,-3.55239930697456,0.000381735089394423,0.00462660835213268
"ENSG00000058063","ATP11B",596.956807021499,-1.6074240473645,0.452960616726562,-3.54870597576665,0.000387129089857575,0.0046887696547613
"ENSG00000112335","SNX3",540.574823658023,-1.64791758303316,0.464399615913455,-3.54849040904518,0.000387446108270532,0.00468939735287324
"ENSG00000149476","TKFC",186.435125802579,1.39656103948003,0.393595828719576,3.54821097576986,0.000387857411686809,0.00469116457651016
"ENSG00000130762","ARHGEF16",80.3794896212569,1.41580306188779,0.399090093614229,3.5475775634169,0.00038879125520285,0.00469924522607792
"ENSG00000206527","HACD2",887.258049500681,-1.12017280685102,0.315839636875843,-3.54665050255032,0.000390161815049782,0.00471258973738067
"ENSG00000170743","SYT9",36.2422092703649,3.26807882138598,0.921583944641409,3.54615424930998,0.000390897326053483,0.00471576341208202
"ENSG00000119326","CTNNAL1",213.734302911581,-1.54496966183988,0.435679711753053,-3.54611339514377,0.000390957934859031,0.00471576341208202
"ENSG00000206120","EGFEM1P",14.7351115783716,-4.02986324975209,1.13677205336668,-3.54500556010081,0.000392604804357934,0.00473239996963964
"ENSG00000121210","TMEM131L",364.986290191543,-1.15854100036175,0.326961006287143,-3.5433613736321,0.000395060948551203,0.00475876209348156
"ENSG00000173548","SNX33",546.957109796321,-1.13376766564357,0.32005365483972,-3.54242999103181,0.000396458643348396,0.00477234730451306
"ENSG00000050628","PTGER3",849.075668090886,-1.99358854582854,0.562814502949296,-3.54217692575727,0.000396839207407824,0.00477367871060717
"ENSG00000179918","SEPHS2",244.781079205303,1.55005934091419,0.437962962753952,3.53924754542547,0.000401269374906681,0.0048220917132665
"ENSG00000150093","ITGB1",7474.2583930798,-1.72050211037695,0.486133506469995,-3.53915557656207,0.000401409206691641,0.0048220917132665
"ENSG00000131171","SH3BGRL",1598.87103751359,1.06348630773882,0.300720511909762,3.53646081866853,0.000405526649751335,0.00486824694334886
"ENSG00000288297","ECSCR",84.4394025136694,-2.28399955876362,0.645944298277902,-3.53590791783874,0.000406376315286394,0.00487513730204159
"ENSG00000152749","GPR180",283.587499968619,-1.50706153196265,0.426439947487259,-3.5340533663481,0.000409238440374228,0.0049061446380593
"ENSG00000013297","CLDN11",76.673946810366,-2.37627031498333,0.672538629279337,-3.53328450074256,0.000410430541084246,0.00491710247831486
"ENSG00000163492","CCDC141",99.5796779839343,-2.43802448444133,0.690225559006879,-3.5322141474292,0.000412095489887745,0.00493370653194652
"ENSG00000100522","GNPNAT1",387.631006717694,1.09682926408687,0.310542138297343,3.53198206884457,0.000412457322414145,0.00493390506401851
"ENSG00000146674","IGFBP3",614.720829161293,-1.72075985081419,0.487212638720575,-3.53184567488421,0.000412670111954045,0.00493390506401851
"ENSG00000183888","SRARP",80.419554441049,2.73469699500941,0.774402560599773,3.53136357515579,0.000413423062403748,0.0049392530224299
"ENSG00000042286","AIFM2",449.690034072162,-1.54480825532803,0.437473799403309,-3.53120177124909,0.000413676057581783,0.0049392530224299
"ENSG00000163430","FSTL1",4197.19543313046,-2.07305787354193,0.587240065060041,-3.53017104398347,0.000415291091269349,0.00495519053098239
"ENSG00000197971","MBP",284.435465557561,-0.994867116392324,0.281908794949473,-3.52903894527532,0.000417071747567468,0.00497291092399176
"ENSG00000166145","SPINT1",310.003123679998,2.64948313842197,0.750802216574836,3.52886962762168,0.000417338676197691,0.00497291092399176
"ENSG00000144724","PTPRG",1101.51064149879,-1.32274022679241,0.375017024917862,-3.52714713973884,0.000420063253923276,0.0050020057367847
"ENSG00000215630","GUSBP9",64.6639452972096,3.75999435554011,1.06649522706667,3.52556135284518,0.000422586279321667,0.00502866297257405
"ENSG00000119636","BBOF1",166.677922654487,1.31853751963687,0.37406921012335,3.52484910266226,0.000423724085689807,0.00503881170628975
"ENSG00000123358","NR4A1",964.283124633883,-1.22036955703859,0.346359026975909,-3.52342356338665,0.000426009955533661,0.00506259008313288
"ENSG00000068366","ACSL4",525.711016873362,-1.84800958880485,0.524775558768873,-3.52152374081654,0.00042907424531857,0.00509549356111169
"ENSG00000127586","CHTF18",80.285893594091,1.81836644288624,0.516383290383507,3.52135027749596,0.000429355053218143,0.00509549356111169
"ENSG00000162729","IGSF8",192.790732761032,1.04682622385498,0.297333997332976,3.52070813712793,0.00043039606429003,0.00510442227018149
"ENSG00000169026","SLC49A3",79.4073421627154,1.67629690598024,0.476465158283967,3.51819409422837,0.000434494441207112,0.00514957453342182
"ENSG00000176974","SHMT1",234.15821821392,-1.58959626720047,0.451859194662323,-3.51790178440074,0.000434973320040716,0.00515179719911587
"ENSG00000101361","NOP56",408.435349448135,1.01335691554968,0.288217630487909,3.51594353834018,0.000438194160846764,0.00518384061089299
"ENSG00000241484","ARHGAP8",282.456721022119,2.23138821392379,0.634656235351349,3.5159005610155,0.000438265097171578,0.00518384061089299
"ENSG00000057019","DCBLD2",454.228099333769,-0.937805636174904,0.266878070996311,-3.51398536670279,0.000441437130238634,0.00521786950134343
"ENSG00000136098","NEK3",145.09756096629,-1.16721412619167,0.332192054901821,-3.5136726148873,0.000441957155213259,0.00522011471820287
"ENSG00000262145","ATP23",16.5680633708629,-5.98177812177266,1.70250479112114,-3.51351617509018,0.00044221748842775,0.00522011471820287
"ENSG00000198947","DMD",1778.64948311712,-1.30140428581319,0.370451020236974,-3.51302659385496,0.000443033131243112,0.00522625407589857
"ENSG00000203710","CR1",99.7347015366623,-2.60640491969239,0.742178395212223,-3.51183076266603,0.000445031294707934,0.00524309298121787
"ENSG00000086015","MAST2",376.184242422501,1.23082538931561,0.350498481405402,3.5116425736863,0.000445346512372559,0.00524309298121787
"ENSG00000139567","ACVRL1",251.491938597695,-2.12289265251772,0.60456440871855,-3.51144166263021,0.000445683269582249,0.00524309298121787
"ENSG00000236313","VN1R53P",347.663047327111,2.814220006855,0.80147656534613,3.51129418941854,0.000445930608151597,0.00524309298121787
"ENSG00000162817","C1orf115",480.31817370784,-2.05184019495863,0.58435563515291,-3.51128674308363,0.000445943100364852,0.00524309298121787
"ENSG00000175352","NRIP3",136.673737358466,1.63835016579618,0.466671683724,3.51071261217798,0.000446907265076466,0.00525093765338681
"ENSG00000271601","LIX1L",301.864630866856,-1.52776737463971,0.435216614313623,-3.51036087408827,0.0004474989159425,0.00525297931361246
"ENSG00000289697",NA,36.2030252775416,-4.71838152452179,1.34417013480806,-3.51025618136915,0.000447675158378893,0.00525297931361246
"ENSG00000081189","MEF2C",560.920359440735,-1.11954812226049,0.319074628996317,-3.50873438537607,0.000450244314938331,0.00527761970924113
"ENSG00000188959","C9orf152",66.2581989764717,3.72324030836438,1.06115765252229,3.50865896270411,0.000450372003689695,0.00527761970924113
"ENSG00000186765","FSCN2",19.9285234604642,3.85091104773501,1.0981702557567,3.50666121901244,0.000453766463174284,0.00531130316311099
"ENSG00000114395","CYB561D2",71.8780371152994,1.39944797937399,0.399088128151695,3.50661390469137,0.000453847145815795,0.00531130316311099
"ENSG00000076864","RAP1GAP",92.4529917410351,3.51211340026675,1.00168410698762,3.50620856991409,0.000454538890861959,0.00531588042798414
"ENSG00000091592","NLRP1",340.435525443262,-1.23639513930148,0.352764620115685,-3.50487284948252,0.000456825403353505,0.00533909028916063
"ENSG00000103067","ESRP2",166.9919705278,3.62780513507195,1.03544772133303,3.5036101391981,0.000458996800660493,0.00536092498420046
"ENSG00000135476","ESPL1",34.4867742543344,2.20438875112111,0.629221648834923,3.50335808566471,0.000459431391501118,0.00536245894119754
"ENSG00000157514","TSC22D3",1296.06054797795,-1.06334692126229,0.303571843802831,-3.50278506709247,0.000460420819477393,0.00537046263246619
"ENSG00000130173","ANGPTL8",13.2218925665211,-5.94299920866212,1.6969411583931,-3.5021834312097,0.000461461800204808,0.00537648116291253
"ENSG00000132205","EMILIN2",238.405123002238,-2.07265263397629,0.59182537555513,-3.50213546019745,0.000461544896527807,0.00537648116291253
"ENSG00000186439","TRDN",144.27421543608,-2.53057457299489,0.72285996779771,-3.50078118270213,0.000463896571190421,0.00540031801735366
"ENSG00000164776","PHKG1",39.5973046477337,-1.67083872138408,0.477381679057576,-3.50000595892697,0.000465247757674608,0.00541248427563164
"ENSG00000273608","SRCIN1",137.225359946403,2.09801735706348,0.599528943948111,3.49944298476616,0.000466231301420845,0.00542036035701828
"ENSG00000177189","RPS6KA3",663.601787376899,-1.34741759185659,0.385116713340162,-3.4987253089337,0.000467487929411386,0.00543139885399576
"ENSG00000122971","ACADS",205.048016129896,-1.66463007557704,0.475902093532,-3.49784146403447,0.000469039856250573,0.00544585146295396
"ENSG00000113163","CERT1",789.971275879424,-1.15774110154993,0.331180196837756,-3.49580413504345,0.000472635491410514,0.00548399829042791
"ENSG00000105219","CCNP",34.0212415011571,3.39664901946447,0.971847076730632,3.49504474602225,0.00047398228560495,0.00549601885662448
"ENSG00000188517","COL25A1",110.395584903626,-2.40054337567747,0.687032324022121,-3.49407632180081,0.000475705002542605,0.00551237979027581
"ENSG00000100097","LGALS1",1698.41504473477,-2.29631141274052,0.65750400501346,-3.49246756708883,0.000478579710544118,0.00554205960808882
"ENSG00000171940","ZNF217",755.658345778053,0.905862188770851,0.25950407568494,3.49074358997985,0.000481678292113501,0.00557429138707005
"ENSG00000279208",NA,37.3395593673988,-2.5997885366418,0.744875871511115,-3.49023056870893,0.000482603974639648,0.00557937301093653
"ENSG00000128052","KDR",592.366870316921,-1.71358928538762,0.49097861053447,-3.49015058623886,0.000482748442387202,0.00557937301093653
"ENSG00000145777","TSLP",12.7975191723349,-3.71761024150041,1.06530572827066,-3.48971205433704,0.000483541254504498,0.00558488569784652
"ENSG00000178175","ZNF366",130.821136409559,-2.25239407138409,0.645542577208524,-3.48914874232458,0.000484561435658564,0.00559301557881879
"ENSG00000043591","ADRB1",31.3497475235007,-3.42437930032911,0.981543376098846,-3.48877022016015,0.000485248082081783,0.00559728756389574
"ENSG00000101213","PTK6",91.509382941147,1.91075029300688,0.547751081322944,3.4883551272815,0.000486002111619131,0.0056023307299616
"ENSG00000107651","SEC23IP",564.322027417984,0.88248039178529,0.253037191892098,3.48755210720803,0.000487463926073494,0.00561552091515153
"ENSG00000196569","LAMA2",1201.38104110676,-1.48815230070887,0.426727298467852,-3.48736138056323,0.000487811726176086,0.00561586898045034
"ENSG00000122121","XPNPEP2",27.4165319825519,-3.35538685505401,0.962243051379634,-3.48704711376524,0.000488385313128283,0.00561881424336202
"ENSG00000082512","TRAF5",495.205762651405,1.51195249537998,0.43376726230936,3.48563072125454,0.000490978269000985,0.00564136193475182
"ENSG00000103260","METRN",127.779464441704,2.13307224764561,0.611962099325957,3.48562803153181,0.000490983205201778,0.00564136193475182
"ENSG00000145779","TNFAIP8",270.997797013942,-2.11613615980248,0.607651974360756,-3.48248051366678,0.000496791375508407,0.00570439083968517
"ENSG00000115904","SOS1",1128.08455758579,-0.802606942060769,0.230643973895071,-3.47985220904105,0.000501690451029855,0.005756906064608
"ENSG00000133104","SPART",539.025859373762,-1.12849470664852,0.32437837629017,-3.47894554364204,0.000503390869245309,0.00577267233519118
"ENSG00000151012","SLC7A11",326.546447993306,2.41064788119372,0.693027619686824,3.47842973745127,0.000504360641538628,0.00578004486346569
"ENSG00000188158","NHS",181.945587347084,-1.54013083185363,0.442831565636366,-3.47791564867424,0.000505328917737196,0.00578739070747852
"ENSG00000067836","ROGDI",77.5258917291135,1.91359465698074,0.550270839068295,3.4775505462379,0.0005060176331908,0.00579152738363296
